motion_state,axdt_sum,aydt_sum,azdt_sum,gxdt_sum,gydt_sum,gzdt_sum,adt_sum,gdt_sum,axdt_var,aydt_var,azdt_var,gxdt_var,gydt_var,gzdt_var,adt_var,gdt_var,axdt_min,aydt_min,azdt_min,gxdt_min,gydt_min,gzdt_min,adt_min,gdt_min,axdt_max,aydt_max,azdt_max,gxdt_max,gydt_max,gzdt_max,adt_max,gdt_max
rest,0.31925612486840693,0.3482701423764229,9.781049795150757,-0.0015099019701301586,0.001602663016128645,-0.0005747340384550625,9.796533540295622,0.009247902234907375,7.367389373274403e-06,1.2523552098962988e-06,2.5657773212486244e-05,4.184419014222017e-09,2.6353178426576997e-09,2.9268993422724635e-09,2.6205018241969537e-05,1.6309752063464794e-09,-0.001170957237482071,0.0012894099950790405,0.09148050308227539,-0.00017866861075162887,-9.463740512728691e-05,-0.00015023287385702134,0.09153435240690956,1.8175203853764205e-06,0.007455275654792786,0.005921174287796021,0.10428312301635742,0.00016684340313076972,0.00015375454910099507,0.00011659535579383373,0.1045192847209956,0.00022218237090264464
rest,0.31561582643538716,0.3480556072294712,9.781563577651978,-0.0018896079005207868,0.0009442295634039511,-0.0014953372722084168,9.796965316056708,0.008931874801147014,7.541924235436372e-06,1.1949316367484353e-06,2.548965180122419e-05,3.918043538816043e-09,2.65931502656044e-09,2.1934369051454357e-09,2.606617184007507e-05,1.3889604786438676e-09,-0.0016746519505977631,0.0012907202541828156,0.09168684005737304,-0.00013800383545458316,-0.00014637438580393793,-0.00011420257389545441,0.09183366904559977,1.4392591729484443e-05,0.007678543329238892,0.0057529622316360475,0.10380496025085449,0.00015837021172046661,0.0001397193595767021,0.00010620835237205029,0.10392233334791517,0.0001792688586184842
rest,0.31710042961407453,0.34747925072908403,9.78557580947876,-0.0011523732452405966,0.00024701287249627056,-0.000990838480865932,9.800448534044857,0.00849302687402672,6.251853938656441e-06,1.1827620006814665e-06,2.004888242857209e-05,3.5578482406636244e-09,2.469010516525584e-09,2.7863335718616992e-09,2.041248490756303e-05,1.7666503965003854e-09,-0.0014949007332324981,0.001026284396648407,0.09128780364990234,-0.0001608053967356682,-0.00011911598965525628,-0.0001980259083211422,0.091381600415003,1.226538076676131e-05,0.007821279764175414,0.005920957922935486,0.10439963340759277,0.0001563379168510437,0.00012884058989584446,0.0001196875050663948,0.10455495845594244,0.000203514878072923
rest,0.31491778600029646,0.3483954318612814,9.77798994064331,-0.0017565669378655003,0.0002638812044460792,-0.0010315704700042262,9.79245650909037,0.008652096483579959,4.974769159837402e-06,1.3455864421556913e-06,1.224519733922466e-05,4.148005736293039e-09,2.554776269125311e-09,2.3236793559001116e-09,1.2245894938850192e-05,1.8911608331033253e-09,-0.0004089299589395523,0.0011699440330266953,0.09274898529052734,-0.00014823624864220618,-0.00010953822173178196,-0.00012065552175045014,0.09282214473173916,1.4172704139855365e-05,0.006741265058517456,0.005893349051475525,0.10304498672485352,0.00018339553847908973,0.00018145287409424783,9.390723891556263e-05,0.10328979087407214,0.00021359420110201357
rest,0.3196837343386142,0.347289052605629,9.784005594253541,-0.002356377150390472,0.0017782256747523207,-0.0009546100667284919,9.79827234147528,0.008742237157678396,5.429032690267085e-06,6.153485909524751e-07,1.2595885312436003e-05,3.225498072063021e-09,2.551702206588694e-09,2.581779445663558e-09,1.2926323838655762e-05,1.6114211065008494e-09,-0.0006832578033208847,0.001877681314945221,0.09319600105285644,-0.00014748464338481426,-0.00011501669883728028,-0.00014805471524596215,0.09322985605956931,8.611748357367433e-06,0.00687107264995575,0.004943639636039734,0.10277600288391113,0.00012731067836284636,0.00017214875668287278,0.00010285156778991222,0.10305099131906448,0.00021078711166886172
rest,0.3171359640173614,0.34961559131741526,9.784242963790893,-0.0022178694620379248,0.0008101918937063601,-0.0003435827700172922,9.79856680893165,0.008873583822192855,5.534976759023576e-06,6.102721108467285e-07,1.11434307251373e-05,3.0763681006404673e-09,3.1835312196982186e-09,2.550417969053691e-09,1.1460916641481581e-05,1.4318238677396396e-09,-0.0006495673209428787,0.001792729049921036,0.09323776245117188,-0.00018686186522245407,-0.00011327233165502549,-0.0001154584251344204,0.09332058470903194,2.61040025085279e-05,0.0070840191841125486,0.005303798913955688,0.10250900268554687,0.00010217906907200814,0.00012925208546221256,0.00011779078282415867,0.10269417804733248,0.00020139733157220917
rest,0.31951999802491626,0.34832859933376314,9.782385425567627,-0.0009799043193561374,0.000697978657517524,-0.0006346359082635899,9.796597094909657,0.008913541231272257,5.265894153298059e-06,5.570724582479135e-07,9.617374991913734e-06,3.3990060216403698e-09,3.061659198597249e-09,2.785073994902528e-09,9.902545302171525e-06,1.4072475116966882e-09,-0.0006164219975471496,0.0020193400979042053,0.09303407669067383,-0.0001302404422312975,-0.00015806078910827638,-0.00015375597402453423,0.09311570608328244,2.0080645720886897e-05,0.006829580068588257,0.004989393055438995,0.10250256538391113,0.000136400293558836,0.00014405454508960248,0.00012951264157891275,0.10267819442210248,0.00020728345291928354
rest,0.321641303175129,0.3498275139927864,9.780867643356324,-0.0010648819500056561,0.0007420947293576319,0.00023511544794018846,9.795584417138878,0.008868809983773984,5.9633791366799575e-06,6.836415917314793e-07,1.303418022361845e-05,3.51910876824573e-09,2.8608281622460295e-09,2.8539625634880703e-09,1.3391322266698859e-05,1.4646234233090452e-09,-0.0009041323512792587,0.0017714507877826691,0.09317448616027832,-0.00016196263954043388,-8.851438760757447e-05,-0.00015961607918143272,0.09320496705000722,1.4932732627861518e-05,0.006945905089378357,0.005470339059829712,0.10272345542907715,0.0001258428394794464,0.000132211372256279,0.00011161181144416333,0.10299400061302906,0.00018490091557763307
rest,0.3107129691645969,0.3472721122810617,9.780182847976684,-0.0018860738970761304,0.0011280602109036409,0.00032236699182249147,9.795782916101276,0.00977771342342994,6.993707933442913e-06,2.064070281007677e-06,2.5722696516954277e-05,3.990134580992648e-09,3.766582206712217e-09,2.938535825440031e-09,2.586674439311813e-05,1.5366703173217178e-09,-0.001084335371851921,4.022479988634587e-06,0.09018174171447754,-0.0001815064810216427,-0.0001265654154121876,-0.00011196334846317768,0.09030371677722301,1.3786470752435868e-05,0.007572934031486511,0.006760364174842834,0.1057772159576416,0.00013706840574741365,0.00014880577102303506,0.00011250400915741921,0.10591026846064198,0.00022573341235764422
rest,0.325427864510566,0.35364356234669686,9.779582366943359,-0.001237240475638828,0.00019562039449738222,-0.0020781661911132687,9.795722365936452,0.008659855753330972,6.24925325275661e-06,2.459322842016298e-06,3.0073550578577475e-05,3.5767830832289287e-09,2.0093488556409e-09,2.673691016744833e-09,3.0198456522948606e-05,1.2794900649771866e-09,-0.0010717593878507615,0.0004499056190252304,0.08954061508178711,-0.0001504831202328205,-9.167585521936416e-05,-0.00015317214652895927,0.08965667208743648,6.447696132060592e-06,0.007438390851020813,0.007359793782234192,0.10586525917053223,0.00012593338266015053,0.00011736229062080384,0.00011448838748037815,0.10593756518715236,0.00017780019331063704
rest,0.3153503068313876,0.34795286796987057,9.781372957229614,-0.0013877537551161368,0.0003900849683850538,-0.00029633138896315356,9.796979283573611,0.009905141635205625,5.381064977442717e-06,3.5911561515410307e-06,1.8321531843294197e-05,5.893220813154051e-09,3.432772285759862e-09,2.2446140513450244e-09,1.870495095201638e-05,1.8790928316730617e-09,-0.0010606613010168077,-0.0012143295258283616,0.08978490829467774,-0.00021028872579336168,-0.00011877201497554779,-0.00011258713901042939,0.08980042863189282,2.2091142880843054e-05,0.007507094144821167,0.008359116315841675,0.10615194320678711,0.0001835831254720688,0.00013115139678120612,0.00014867687597870828,0.10658831370425344,0.00021067543530202567
rest,0.3138802604353987,0.34615269970148804,9.780893955230713,-0.0012315600692090812,0.0006837886909488588,-0.0010010144593070435,9.795750017939469,0.00897774415590829,6.261257079223689e-06,1.496565304858552e-06,1.6610201321876482e-05,4.680023234776708e-09,2.855181117480019e-09,2.1439589393777616e-09,1.70458680402231e-05,1.8394104630219784e-09,-0.0010993524640798568,0.00031864341348409654,0.09205833435058594,-0.0001668083854019642,-0.00013156596571207047,-0.00012903196737170218,0.09218061174558394,1.6623641141174646e-05,0.007375089526176453,0.006173827052116394,0.10379777908325195,0.00018587585538625717,0.00016456915065646171,0.00012334823608398438,0.10403279552910973,0.00020215526170073162
rest,0.3169666135706939,0.3462013845145702,9.782246160507203,-0.0004636604629922658,0.0017612835036197793,-0.00043077409587567673,9.797459029916762,0.00928556412932219,7.184425818388782e-06,1.1444615410962788e-06,2.0731396599698925e-05,4.493912158947858e-09,2.428254806597646e-09,2.7052707686690317e-09,2.122793392066657e-05,1.2719797268395776e-09,-0.0015151074528694153,0.0009337271004915237,0.09083072662353515,-0.00019921325147151948,-8.434693329036236e-05,-0.00012895767576992512,0.09093347023131243,1.5174283185859952e-05,0.007904930114746094,0.005864059329032898,0.10481872558593751,0.00018855838105082514,0.00015560961328446867,0.00012041714042425155,0.10494166844887906,0.0002006404840379854
rest,0.31883182618301364,0.3501838964223862,9.782207975387573,-0.0010237970809976104,0.0014207005741991453,-0.0012171793218294625,9.79771336218233,0.008497979530610902,7.23346331811924e-06,1.3304493687496347e-06,2.3960851291565507e-05,3.8955303297702035e-09,2.291906030886483e-09,1.9591049242843464e-09,2.4513475185587317e-05,1.3114321923548071e-09,-0.0008853746950626373,0.0010294903814792634,0.09068507194519043,-0.0001773531921207905,-9.537374600768089e-05,-0.0001389455981552601,0.09075028944893963,1.6806139654647057e-05,0.007407054305076599,0.006154237389564514,0.10499500274658204,0.00012123334221541881,0.00015930688008666038,9.148526005446911e-05,0.10518620004528,0.00019258864822114426
rest,0.3181011533131823,0.3495143595337868,9.779906969070435,-0.0004820079408818855,0.0004763517078390578,-0.0010358923109743045,9.795513264147914,0.009444332918174194,7.31785261729069e-06,1.4804142146306623e-06,2.682004086820773e-05,4.768928535541209e-09,3.225828978290506e-09,2.495763721462993e-09,2.732021142075971e-05,1.6356617620887887e-09,-0.000942845419049263,0.000794573575258255,0.09022178649902345,-0.00020024864003062248,-0.00011762445792555809,-0.00013789333403110504,0.0902474901209244,1.8899458100178752e-05,0.007483406066894531,0.006574000120162964,0.1054733657836914,0.00015107219107449055,0.0001406361721456051,0.00011166248470544816,0.10567350784891924,0.0002049555022624122
rest,0.3208072468824685,0.34802599355578423,9.781595764160157,-0.002078030152406427,0.0012199566994695488,-0.0012121412735723424,9.796852520072,0.008645074429457325,6.701732298187002e-06,1.2377144255628173e-06,2.240585064338922e-05,3.4617817658299925e-09,2.2293300549853197e-09,2.3198228782240147e-09,2.2803456482052636e-05,1.1966395716788835e-09,-0.0009777818620204926,0.0012269841134548186,0.09043065071105957,-0.00015390622429549696,-8.557038381695747e-05,-0.0001423446647822857,0.09051848006183869,2.0971158436367707e-05,0.007574260830879212,0.006228322386741638,0.10521832466125489,0.0001019833330065012,0.00012491240166127683,0.00012572496198117732,0.10541597570654292,0.0001735319959011774
rest,0.3156207929924131,0.3510916192084551,9.788933744430542,-0.0024106734117185624,0.0008098931160202483,-0.0001534374675247818,9.803502298550143,0.009551324732720839,4.6624575318350864e-06,1.600759496883581e-06,1.3049357573428002e-05,4.274007620301411e-09,2.9794326491972654e-09,3.0651190287225294e-09,1.2994225634531387e-05,1.7592675875039766e-09,-0.00038554906845092776,0.001038592681288719,0.0927955722808838,-0.000172656886279583,-0.0001218841876834631,-0.00013691728003323078,0.09302014855596089,2.5771853720934452e-05,0.007239913940429688,0.006174481511116028,0.10276213645935059,0.00014862938784062862,0.00015854518860578538,0.00014954998157918454,0.10279461390354906,0.00019411003294771674
rest,0.319520947644487,0.34620376586914064,9.780809469223023,-0.0012594005279242993,0.0011807034344019484,-0.0010153803970752052,9.795110526179391,0.008778122814427731,5.556725560934161e-06,6.367506026289338e-07,1.1890573972122453e-05,3.5128405166286036e-09,1.9792554492175623e-09,3.245851813130173e-09,1.2224892222355478e-05,1.359736414868512e-09,-0.0007279838621616363,0.0017445701360702514,0.09278490066528321,-0.00016196038573980333,-8.208751678466797e-05,-0.00014523779042065145,0.09287803112208343,1.4652558069438868e-05,0.0070490014553070066,0.005045170783996582,0.10270641326904296,0.00010552664287388324,0.00015200377441942692,0.00010382896289229393,0.10286227848061169,0.00020374645751657474
rest,0.318129517622292,0.34906841054558757,9.778661985397338,-0.0021651424712035806,-0.00036633526113291734,-0.0018242079502670094,9.792995501104276,0.009192968067095414,5.590011371209397e-06,5.363297994326658e-07,1.0290982919470227e-05,3.468453848198907e-09,2.639168157088722e-09,2.83553242066697e-09,1.061171653757102e-05,1.2299338408374532e-09,-0.000595315583050251,0.0020614059269428255,0.09280135154724121,-0.0001615881733596325,-0.00013860817067325117,-0.00016612719744443894,0.09288780838702898,2.1020799148269124e-05,0.006988593339920044,0.005081840753555298,0.10281465530395507,0.00011470547877252103,0.00013145199976861478,0.00010855957865715027,0.10299554872767187,0.0001795303531701936
rest,0.31433679953916,0.35125121325254444,9.778984346389771,-0.0005947983841178939,0.0020111917766189435,-0.0010336789782741107,9.793338448298096,0.008815995303540491,5.611794282263485e-06,6.197400885937398e-07,1.081985678278766e-05,3.204572028918781e-09,2.880284452318539e-09,2.52958491200379e-09,1.1116231797919123e-05,1.3159965970963348e-09,-0.0008216434717178344,0.0016868250072002411,0.09302741050720215,-0.00017448080703616142,-0.00015762204304337502,-0.00011825100518763066,0.0930926894393208,2.5909045138751463e-05,0.00740917444229126,0.00496479868888855,0.10274826049804688,0.00011110217310488224,0.0001339911762624979,0.00010102948173880577,0.10287439112111717,0.0001957835168649716
rest,0.3157836883375421,0.3463498093187809,9.779856424331665,-0.0015530654865506222,0.0003398727472085739,-0.0018272501470266889,9.793845617593647,0.009129539205280276,5.175380434640775e-06,5.808806498280062e-07,9.60302823022323e-06,3.957812256487392e-09,2.463590618857012e-09,2.9941431364356404e-09,9.890322397348259e-06,1.5890695359082498e-09,-0.0002961583621799946,0.0020612341165542605,0.09308903694152833,-0.00017042454332113265,-0.00010929029434919357,-0.0001323316711932421,0.09315299315696682,1.482747558293503e-05,0.006994618773460388,0.005211167335510254,0.10268743515014649,0.00015343403443694115,0.0001339535601437092,0.0001636596769094467,0.10283748597221819,0.0002243431521334305
rest,0.3183322434546426,0.34807361006736753,9.781998109817504,-0.001569441146330064,0.0016312142519655027,-0.0013154828318511136,9.796623330399013,0.009503206285084841,6.0752258576742255e-06,7.565960786165337e-07,1.40386625946771e-05,4.464259955656418e-09,2.720313180676493e-09,2.7367395506987903e-09,1.4420888369672539e-05,1.4913703467921265e-09,-0.0006053798273205757,0.001449609100818634,0.09092782020568847,-0.00017554275691509247,-0.00011073693633079529,-0.00014395984821021556,0.09097751378135806,1.833637033131905e-05,0.007501525282859803,0.005373266339302063,0.10457934379577637,0.00013596427626907825,0.00017448831349611282,0.00011061076074838639,0.10479108465374912,0.00018583674062757816
rest,0.31637465633335526,0.3487894321791828,9.79061279296875,-0.0020264067179959966,0.0005209719806043722,-0.0015594606891318108,9.806645523686269,0.008857786507929427,6.666867295076904e-06,2.625218076019657e-06,2.8636153795359682e-05,3.169662604041434e-09,2.7099641206322524e-09,2.572039326527119e-09,2.858979732578349e-05,1.2142187595043443e-09,-0.0015914684534072876,0.0002352539449930191,0.09013834953308106,-0.00015861909836530685,-0.0001498610619455576,-0.00012652796693146228,0.09032529052236084,5.155039780862829e-06,0.007426955699920654,0.006873043179512024,0.10549129486083984,0.00010395041666924954,0.00014431670308113099,9.879066608846187e-05,0.10569558511862182,0.00019161733074985816
rest,0.3155289217736572,0.34670657441020014,9.775839900970459,-0.0012939705337521447,0.0011049520559026859,-0.0008525103300053162,9.791550551712723,0.008596597718816993,6.965274146441768e-06,2.0862895246111236e-06,3.169087234256874e-05,3.632072415779312e-09,2.213669014216121e-09,2.80081762434371e-09,3.1888649334360014e-05,1.5476257524864775e-09,-0.0011220765113830566,0.0006813578307628632,0.09001619338989258,-0.00014531458728015423,-8.292580023407937e-05,-0.00014514870010316373,0.09016033006585884,6.6236300264034425e-06,0.00746899962425232,0.006692585349082947,0.10570908546447755,0.00016980243846774102,0.00013870966620743274,0.00012109512463212014,0.1058086940351539,0.00018872817017541015
rest,0.3181820247787982,0.3517175178229809,9.785929746627808,-0.0020910962264952104,-0.0007813672158226837,-0.0012714345933272852,9.801328172458867,0.009413206140412095,7.214251338238068e-06,1.1028058459196474e-06,2.17281327789071e-05,3.4977910823017624e-09,3.245433669139704e-09,2.921310491940786e-09,2.2300955108017527e-05,1.3808296108208727e-09,-0.0013171647489070893,0.001474534720182419,0.09088845252990722,-0.00016414213925600052,-0.0001382316369563341,-0.0001556951738893986,0.09097939135387256,1.476730487356254e-05,0.007562087178230286,0.005920464396476746,0.10490983963012696,0.00010843425989151002,0.0001109833549708128,0.0001364943478256464,0.10512874410003274,0.00018441244650862126
rest,0.31808511200826617,0.3471178913116455,9.784721279144287,-0.0013163927418645472,0.0007040872480138206,-0.002118351488679764,9.799897783629472,0.008588565444325244,7.09671428918967e-06,1.0458081974102579e-06,2.046995553113301e-05,3.3508182367696325e-09,2.2179362016737763e-09,2.36116086217656e-09,2.098044871501858e-05,1.1574491735273874e-09,-0.0006969665735960007,0.001251407563686371,0.09090998649597168,-0.0001346159167587757,-9.968889877200127e-05,-0.00011604384519159794,0.09093617684454697,1.8325243322819147e-05,0.007344102263450622,0.006080332398414612,0.10475885391235351,0.00013094259425997735,0.00011624368838965893,9.467571973800659e-05,0.10492102838445397,0.0001636162071192605
straight,0.31872545247373635,0.36944344073534013,9.776905212402344,-0.001318901561498933,0.000918508534814464,-0.00030049003820295186,9.793827739457702,0.009494530222042035,7.383376541868061e-06,2.677928974459709e-06,2.1167504588724562e-05,4.773239506949534e-09,3.2085287640779923e-09,2.6545948797775846e-09,2.1823568901608596e-05,1.8007418763850113e-09,-0.001445007026195526,-0.0011307398229837419,0.09057977676391601,-0.00017586417496204376,-0.00011489748023450374,-0.00011688519269227982,0.09086434932140945,1.6672075550687775e-05,0.007834280133247376,0.011018822193145752,0.1037314224243164,0.00019135363399982452,0.0001798367127776146,0.00014915299601852894,0.10398940264648725,0.00020533608813829468
straight,0.32097505011130123,0.6350421829731203,9.774704837799073,-0.0006326563579204959,0.0004566292493473157,-0.0007193622524209786,9.807010256451333,0.009710319838808469,6.20753649903185e-06,6.61858886035444e-06,1.8517731979061096e-05,5.4138404126114406e-09,3.2753537647964325e-09,2.5735882160444963e-09,1.8587095005130258e-05,1.8522707789905049e-09,-0.002091192901134491,-0.0004159016162157059,0.09053787231445312,-0.0002545512281358242,-0.0001282454654574394,-0.00013461110182106496,0.09085136243164903,9.519049447200373e-06,0.008700081110000611,0.014779335260391236,0.1054416561126709,0.00016448535025119783,0.00013124012388288976,0.00010679415427148343,0.10572308717197962,0.0002662772753116481
straight,0.41132119667716327,1.5844601225852966,9.772102899551392,0.002684313160207239,-0.00536281773733208,0.0038666872048634107,9.914725733888979,0.014557406001884538,3.6671567851383875e-06,9.394581122227669e-06,8.400597809617928e-07,5.778830402081748e-09,7.948501390980966e-09,6.567527381830653e-09,9.631823428031874e-07,4.032086615545466e-09,-0.0007498494535684585,0.00967397451400757,0.09525177001953125,-0.0001497345045208931,-0.00020904777571558952,-0.00011451583355665207,0.09610348407984633,2.0745832221803686e-05,0.00906237304210663,0.021948657035827636,0.09939839363098145,0.0002340798266232014,0.00018512818962335587,0.00026528103277087214,0.10153401771413371,0.00029651904916864244
turn,0.2499536205874756,1.7451663780212403,9.722197933197021,-0.009015709325176431,-0.008616677283316677,0.06095531627070159,9.890895245892816,0.06547161096643157,1.0282877365813831e-05,1.0338999412457662e-05,5.980043754190579e-06,1.1749706528203094e-08,1.7589723892235428e-08,8.816504531260782e-08,6.339939366391465e-06,7.553971625450033e-08,-0.004124287962913514,0.010638234615325927,0.09074624061584473,-0.0003179993107914925,-0.00040453441441059114,7.267912849783897e-05,0.09144588023717501,0.00013388190635219488,0.011857116222381591,0.0232594895362854,0.10337751388549805,0.00020961394533514977,0.00019548596814274787,0.0011764342337846757,0.10479362764630065,0.00122404390443845
turn,0.015219580056145788,1.3684324711188673,9.757336559295654,-0.01429462000829517,0.0023041919557726946,0.1509621674567461,9.882227167358744,0.153136416530754,3.490734360862072e-05,2.4696588331683358e-05,1.560050094096998e-05,1.4605602531133393e-08,2.7675199387673615e-08,1.0082516144430314e-07,1.6622817498841775e-05,9.749580145489425e-08,-0.014110891819000245,0.00036797311156988143,0.08563369750976563,-0.0004132360965013504,-0.0003628784790635109,0.0010462750494480133,0.08694005437226776,0.0010749231974040616,0.012520641088485718,0.02636322021484375,0.10465818405151367,0.0001948884129524231,0.0003875594958662987,0.0021501195430755618,0.10694550126280068,0.0021519609696391802
turn,-0.6177064498327672,0.5370072827301919,9.786266059875489,0.007390794958191691,0.023823732019372983,0.26088354021310806,9.86626638992077,0.26492989716022874,4.806482567077581e-05,4.410490398206278e-05,2.0808982688026815e-05,9.496753541070824e-08,6.666564093475595e-08,5.108090832512325e-08,2.1840227256112492e-05,6.064996368472083e-08,-0.02273210048675537,-0.013598120212554932,0.08809734344482421,-0.0006661095470190049,-0.00017168203368782996,0.002093721330165863,0.08814774535984442,0.0021034035800341607,0.010431276559829712,0.02262106418609619,0.10865504264831544,0.0007392150163650513,0.0006778320670127869,0.0031579414010047915,0.10933206946262536,0.003248112948431515
turn,-1.3872989334911108,0.4522117293253541,9.770819664001465,-0.017661893130862156,-0.0008461558306589725,0.33161729454994204,9.98571854462898,0.33644767063624353,0.00012817768238366858,8.408603923054689e-05,5.836809770427519e-05,1.7369478959755022e-07,1.2298539695079561e-07,7.117631101644401e-08,5.6837459004911924e-05,7.347805480969547e-08,-0.04630707740783691,-0.023890714645385742,0.08013123512268067,-0.000771317332983017,-0.0007149866223335266,0.0029723262786865235,0.0815952455696134,0.0030015328324720586,0.014802913665771484,0.02248706102371216,0.11457662582397461,0.0008184120059013367,0.0006009043008089065,0.004032989740371704,0.11542091087361046,0.004043631415727898
turn,-2.134890716597438,0.4707041613385081,9.825605754852296,0.010301088803680613,0.025289537619974,0.41122592955827714,10.23477379843107,0.41804241111238205,0.00019222090309080906,0.00014381137887630317,5.78869259137053e-05,2.720459417796131e-07,2.238088400770406e-07,1.933067128229226e-08,4.7581281017252705e-05,1.9526947683253813e-08,-0.06278429985046387,-0.029980552196502686,0.08028551101684571,-0.0011470993608236313,-0.0006980172544717789,0.0036086809635162355,0.08693331918838951,0.0036286612713532407,0.009462656378746033,0.03922517538070679,0.11323227882385255,0.0011357110738754272,0.0012550212442874909,0.004296846985816956,0.11557934796491469,0.004389416861589563
turn,-0.503476789239794,0.4951555135473609,9.70861533164978,-0.0012033011665334927,-0.022625569768424614,0.17012052763253452,9.953640639098989,0.18884571964379712,0.0002838491924943348,0.00015850553171217033,0.00010827468558156774,2.1652716703857614e-07,2.256782497467258e-07,1.1222776881598557e-06,0.00011435845479027679,9.373772903220816e-07,-0.04527671813964844,-0.024781510829925538,0.07694793701171875,-0.001130075380206108,-0.001256270855665207,0.0003177770972251892,0.07742107033210224,0.00044285251080702714,0.023466758728027344,0.03290604829788208,0.12215040206909179,0.0009268461912870407,0.000689837858080864,0.0035966116189956668,0.12329790821923547,0.0036318676075397377
straight,0.0173588675679639,0.6594336220389232,9.968404140472412,0.021976163425133564,0.00016819948448301152,0.03400136806070805,10.06803275211053,0.06205992909106977,0.00010028426637291044,6.253279779649085e-05,0.0001338617432108953,1.5869717283084527e-07,1.1488253517999686e-07,1.0741422472417405e-08,0.00013899715509502433,6.085024979294511e-08,-0.026226449012756347,-0.013535114526748658,0.0731415319442749,-0.0006677554547786712,-0.0007022569328546524,0.00012755120173096657,0.07341929359993705,0.00016237871963978255,0.023844845294952392,0.02514256477355957,0.12858973503112794,0.001233690232038498,0.0008028347790241242,0.0005550410598516465,0.12943241456021548,0.0013236536254338687
straight,0.34317752070957797,0.24260246928781273,9.810446634292603,0.004056450318312272,0.015223678459187795,-0.0025657252081146,9.855541077816698,0.04185899920967361,2.894239731222787e-05,4.3013830563526934e-05,4.128135345336057e-05,1.3351913995647423e-07,4.513669018208311e-08,8.899279700587578e-09,4.150020724786895e-05,3.6304837720132097e-08,-0.010356369018554688,-0.013892396688461303,0.08398253440856934,-0.000744457170367241,-0.00023628655821084977,-0.00019979899749159814,0.08465075698386867,3.357296390093675e-05,0.014087538719177246,0.016184145212173463,0.11291607856750488,0.0007095010578632354,0.0006019245460629464,0.0002657127380371094,0.11354303215883038,0.0008213237284339421
straight,0.08682768158614636,0.3977982830582187,9.735992970466613,-0.0020631269435398285,-0.00498134468216449,-0.008300825395490392,9.835197021931963,0.05444909589771732,6.56766113454687e-05,0.00011352562313476778,9.356048547303081e-05,2.1887342712534731e-07,1.0588287264867675e-07,4.2287067942438315e-09,9.33931422815157e-05,3.941631422435782e-08,-0.018380264043807985,-0.021089634895324706,0.06491071701049805,-0.0009857231378555297,-0.0006689468026161194,-0.0002658215537667275,0.06809583639420934,0.0001653699936026601,0.026456525325775148,0.03490331649780273,0.12980511665344238,0.0010286464542150497,0.0005465898662805557,4.44384990260005e-05,0.130245247101673,0.0010476479788479758
turn,0.6045216584065929,0.2728513688582461,9.828552494049072,-0.0003441038985329217,-0.02710969865671359,-0.02722774201480206,9.972734879477184,0.05629296937525452,0.00011739810992676664,0.00012723566235208595,0.0001169966737986143,1.1781363354772755e-07,9.789986709923485e-08,2.208426849332482e-08,0.00011768069424998606,6.683874923039607e-08,-0.016954100131988527,-0.022704260349273683,0.06878031730651855,-0.0009348126500844956,-0.0009984627366065979,-0.0006112785637378692,0.06973052646831775,9.033297045665226e-05,0.0353794813156128,0.028916451930999756,0.14201499938964843,0.0008104370534420014,0.0003714219108223915,4.64305467903614e-05,0.14384620601664475,0.0013791574278422707
turn,0.9521734201163053,-0.3107961028348655,9.765176801681518,-0.007878398548346013,0.02608200769056566,-0.07227721456438303,9.9265598587539,0.0908568316816756,6.275197409661683e-05,0.0001487791439808692,0.00020413465332960073,1.8974346399122143e-07,4.161772743735428e-08,2.4422894865582015e-08,0.0001960006984967808,2.4609558093232084e-08,-0.01357102632522583,-0.04211321830749512,0.057272820472717284,-0.001408955603837967,-0.00018225571140646936,-0.001019209399819374,0.05895683850557073,0.0005428200541088994,0.030992598533630372,0.02091475248336792,0.12374837875366211,0.0008329141885042191,0.0007948200404644013,-0.0003668206930160523,0.12414641433524777,0.0016360600577032703
turn,0.705117397196591,-0.14666834098286927,9.797407631874085,-0.006961292323831003,0.0084266589343315,-0.09165272630751133,9.872354590780816,0.09914269023000061,4.433903904484181e-05,5.4220754655296884e-05,0.00013379094256762598,8.526344320346985e-08,5.198270007856411e-08,1.6428259355691405e-08,0.00013583692667882237,2.139333043278599e-08,-0.0072293907403945925,-0.02047123670578003,0.0694016456604004,-0.0007822206616401673,-0.0002790605276823044,-0.0011433256417512894,0.07072105663998966,0.0006273046365775516,0.023548772335052492,0.025609846115112304,0.12673161506652833,0.00044719770550727845,0.0006559829413890839,-0.000589425079524517,0.12699771357132364,0.0012621652937216737
turn,1.2637181007117033,-0.3475760633312166,9.791384544372558,0.0032424603276012933,0.02206306054140441,-0.16523957453668117,9.95934046691562,0.17070515538811495,6.96438012397668e-05,9.618990181465078e-05,3.678584642879821e-05,7.17882064882689e-08,7.548056471340283e-08,1.1210691359538982e-07,4.10580664228108e-05,1.2413923089935336e-07,-0.009531848430633545,-0.03065216064453125,0.08119691848754883,-0.0006129551306366921,-0.00033604372292757035,-0.002145933657884598,0.08221659167737783,0.0008074465932589709,0.031952743530273435,0.01878802299499512,0.11321563720703125,0.0004951677098870278,0.0008281346410512925,-0.0007715192437171936,0.11821282042735913,0.002167755088891595
